country_id,country_name,island_id,island_name,prefecture_id,prefecture_name,commune_id,commune_name,town_village_id,town_village_name,year,population,country_name_local,island_name_local,prefecture_name_local,commune_name_local,town_village_name_local
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM211,Mboinkou,KM211_0005,NDROUDE,2033,2908,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,MBOINKOU,NDROUDE
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM211,Mboinkou,KM211_0006,NIOUMAMILIMA,2033,1884,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,MBOINKOU,NIOUMAMILIMA
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM211,Mboinkou,KM211_0002,SADANI YA MBOIKOU,2033,871,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,MBOINKOU,SADANI YA MBOIKOU
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM211,Mboinkou,KM211_0003,TRELEZINI,2033,771,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,MBOINKOU,TRELEZINI
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM212,Nyuma Mro,KM212_0005,BAMBADJANI,2033,1733,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,NYUMA MRO,BAMBADJANI
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM212,Nyuma Mro,KM212_0001,DIMADJOU YA HAMAHAMET,2033,3376,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,NYUMA MRO,DIMADJOU YA HAMAHAMET
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM212,Nyuma Mro,KM212_0009,HADJAMBOU,2033,1787,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,NYUMA MRO,HADJAMBOU
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM212,Nyuma Mro,KM212_0007,ITSANDZENI,2033,2596,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,NYUMA MRO,ITSANDZENI
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM212,Nyuma Mro,KM212_0010,MBATSE YA HAMAHAMET,2033,325,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,NYUMA MRO,MBATSE YA HAMAHAMET
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM212,Nyuma Mro,KM212_0003,MDJIHARI,2033,920,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,NYUMA MRO,MDJIHARI
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM212,Nyuma Mro,KM212_0004,MOIDJA,2033,2866,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,NYUMA MRO,MOIDJA
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM212,Nyuma Mro,KM212_0006,NGOLE,2033,530,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,NYUMA MRO,NGOLE
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM212,Nyuma Mro,KM212_0002,NYADOMBWENI,2033,1414,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,NYUMA MRO,NYADOMBWENI
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM212,Nyuma Mro,KM212_0008,OUELLAH YA HAMAHAMET,2033,985,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,NYUMA MRO,OUELLAH YA HAMAHAMET
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM213,Nyuma Msiru,KM213_0008,BATOU,2033,961,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,NYUMA MSIRU,BATOU
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM213,Nyuma Msiru,KM213_0006,BOUNI,2033,2006,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,NYUMA MSIRU,BOUNI
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM213,Nyuma Msiru,KM213_0007,HEROUMBILI,2033,2073,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,NYUMA MSIRU,HEROUMBILI
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM213,Nyuma Msiru,KM213_0010,IFOUNDIHE YA HAMAHAMET,2033,979,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,NYUMA MSIRU,IFOUNDIHE YA HAMAHAMET
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM213,Nyuma Msiru,KM213_0009,KOURANI YA HAMAHAMET,2033,186,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,NYUMA MSIRU,KOURANI YA HAMAHAMET
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM213,Nyuma Msiru,KM213_0001,MBENI,2033,7407,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,NYUMA MSIRU,MBENI
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM213,Nyuma Msiru,KM213_0011,MNOUNGOU,2033,1764,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,NYUMA MSIRU,MNOUNGOU
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM213,Nyuma Msiru,KM213_0004,SADA CHIHOUWE,2033,1128,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,NYUMA MSIRU,SADA CHIHOUWE
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM213,Nyuma Msiru,KM213_0005,SADA MHUWAMBOI,2033,286,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,NYUMA MSIRU,SADA MHUWAMBOI
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM213,Nyuma Msiru,KM213_0003,SALIMANI YA HAMAHAMET,2033,890,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,NYUMA MSIRU,SALIMANI YA HAMAHAMET
KM,Comores,KM2,Grande Comore,KM21,Hamahamet-Mboinkou,KM213,Nyuma Msiru,KM213_0002,SELEANI,2033,2006,Comores,NGAZIDJA,HAMAHAMET MBOINKOU,NYUMA MSIRU,SELEANI
KM,Comores,KM2,Grande Comore,KM22,Hambou,KM221,Djoumoipangua,KM221_0004,BAMBANI,2033,1798,Comores,NGAZIDJA,HAMBOU,DJOUMOIPANGUA,BAMBANI
KM,Comores,KM2,Grande Comore,KM22,Hambou,KM221,Djoumoipangua,KM221_0005,DZAHADJOU,2033,3064,Comores,NGAZIDJA,HAMBOU,DJOUMOIPANGUA,DZAHADJOU
KM,Comores,KM2,Grande Comore,KM22,Hambou,KM221,Djoumoipangua,KM221_0003,HETSA,2033,1206,Comores,NGAZIDJA,HAMBOU,DJOUMOIPANGUA,HETSA
KM,Comores,KM2,Grande Comore,KM22,Hambou,KM221,Djoumoipangua,KM221_0002,MDJOIEZI,2033,4355,Comores,NGAZIDJA,HAMBOU,DJOUMOIPANGUA,MDJOIEZI
KM,Comores,KM2,Grande Comore,KM22,Hambou,KM221,Djoumoipangua,KM221_0001,SINGANI,2033,3058,Comores,NGAZIDJA,HAMBOU,DJOUMOIPANGUA,SINGANI
KM,Comores,KM2,Grande Comore,KM22,Hambou,KM222,Tsinimoipangua,KM222_0005,BANGOI,2033,4088,Comores,NGAZIDJA,HAMBOU,TSINIMOIPANGUA,BANGOI
KM,Comores,KM2,Grande Comore,KM22,Hambou,KM222,Tsinimoipangua,KM222_0003,CHOUANI,2033,3742,Comores,NGAZIDJA,HAMBOU,TSINIMOIPANGUA,CHOUANI
KM,Comores,KM2,Grande Comore,KM22,Hambou,KM222,Tsinimoipangua,KM222_0004,DJOUMOICHONGO,2033,2217,Comores,NGAZIDJA,HAMBOU,TSINIMOIPANGUA,DJOUMOICHONGO
KM,Comores,KM2,Grande Comore,KM22,Hambou,KM222,Tsinimoipangua,KM222_0001,MITSOUDJE,2033,5404,Comores,NGAZIDJA,HAMBOU,TSINIMOIPANGUA,MITSOUDJE
KM,Comores,KM2,Grande Comore,KM22,Hambou,KM222,Tsinimoipangua,KM222_0006,NKOMIONI,2033,805,Comores,NGAZIDJA,HAMBOU,TSINIMOIPANGUA,NKOMIONI
KM,Comores,KM2,Grande Comore,KM22,Hambou,KM222,Tsinimoipangua,KM222_0007,SALIMANI,2033,2827,Comores,NGAZIDJA,HAMBOU,TSINIMOIPANGUA,SALIMANI
KM,Comores,KM2,Grande Comore,KM22,Hambou,KM222,Tsinimoipangua,KM222_0002,TROUMBENI,2033,335,Comores,NGAZIDJA,HAMBOU,TSINIMOIPANGUA,TROUMBENI
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM231,Bangaani,KM231_0007,BANDAMADJI LA ITSANDRA,2033,1323,Comores,NGAZIDJA,ITSANDRA HAMANVOU,BANGAANI,BANDAMADJI LA ITSANDRA
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM231,Bangaani,KM231_0008,DIMADJOU YA ITSANDRA,2033,2051,Comores,NGAZIDJA,ITSANDRA HAMANVOU,BANGAANI,DIMADJOU YA ITSANDRA
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM231,Bangaani,KM231_0004,DZAHANI LA TSIDJE,2033,11409,Comores,NGAZIDJA,ITSANDRA HAMANVOU,BANGAANI,DZAHANI LA TSIDJE
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM231,Bangaani,KM231_0001,ITSANDRA MDJINI,2033,4728,Comores,NGAZIDJA,ITSANDRA HAMANVOU,BANGAANI,ITSANDRA MDJINI
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM231,Bangaani,KM231_0005,MAOUENI YA ITSANDRA,2033,1190,Comores,NGAZIDJA,ITSANDRA HAMANVOU,BANGAANI,MAOUENI YA ITSANDRA
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM231,Bangaani,KM231_0006,MIRONTSI YA ITSANDRA,2033,633,Comores,NGAZIDJA,ITSANDRA HAMANVOU,BANGAANI,MIRONTSI YA ITSANDRA
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM231,Bangaani,KM231_0002,SALIMANI YA ITSANDRA,2033,4619,Comores,NGAZIDJA,ITSANDRA HAMANVOU,BANGAANI,SALIMANI YA ITSANDRA
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM231,Bangaani,KM231_0003,SAMBA MBODONI,2033,2005,Comores,NGAZIDJA,ITSANDRA HAMANVOU,BANGAANI,SAMBA MBODONI
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM232,Djoumoichongo,KM232_0002,BAHANI,2033,2626,Comores,NGAZIDJA,ITSANDRA HAMANVOU,DJOUMOICHONGO,BAHANI
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM232,Djoumoichongo,KM232_0001,DZAHANI II,2033,2115,Comores,NGAZIDJA,ITSANDRA HAMANVOU,DJOUMOICHONGO,DZAHANI II
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM232,Djoumoichongo,KM232_0004,OUELLAH YA ITSANDRA,2033,1836,Comores,NGAZIDJA,ITSANDRA HAMANVOU,DJOUMOICHONGO,OUELLAH YA ITSANDRA
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM232,Djoumoichongo,KM232_0005,SAMBA KOUNI,2033,2957,Comores,NGAZIDJA,ITSANDRA HAMANVOU,DJOUMOICHONGO,SAMBA KOUNI
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM232,Djoumoichongo,KM232_0003,SIMA,2033,1216,Comores,NGAZIDJA,ITSANDRA HAMANVOU,DJOUMOICHONGO,SIMA
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM233,Hamanvou,KM233_0008,BIBAVOU,2033,1606,Comores,NGAZIDJA,ITSANDRA HAMANVOU,HAMANVOU,BIBAVOU
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM233,Hamanvou,KM233_0002,BOENINDI,2033,1115,Comores,NGAZIDJA,ITSANDRA HAMANVOU,HAMANVOU,BOENINDI
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM233,Hamanvou,KM233_0007,DIBOINI,2033,2083,Comores,NGAZIDJA,ITSANDRA HAMANVOU,HAMANVOU,DIBOINI
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM233,Hamanvou,KM233_0001,HAHAYA,2033,6628,Comores,NGAZIDJA,ITSANDRA HAMANVOU,HAMANVOU,HAHAYA
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM233,Hamanvou,KM233_0004,MBALENI,2033,267,Comores,NGAZIDJA,ITSANDRA HAMANVOU,HAMANVOU,MBALENI
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM233,Hamanvou,KM233_0003,MBAMBANI YA HAMANVOU,2033,1007,Comores,NGAZIDJA,ITSANDRA HAMANVOU,HAMANVOU,MBAMBANI YA HAMANVOU
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM233,Hamanvou,KM233_0006,MBANGANI,2033,2133,Comores,NGAZIDJA,ITSANDRA HAMANVOU,HAMANVOU,MBANGANI
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM233,Hamanvou,KM233_0009,MILEVANI,2033,1777,Comores,NGAZIDJA,ITSANDRA HAMANVOU,HAMANVOU,MILEVANI
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM233,Hamanvou,KM233_0005,OUSSIVO,2033,3300,Comores,NGAZIDJA,ITSANDRA HAMANVOU,HAMANVOU,OUSSIVO
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM234,Isahari,KM234_0002,HANTSAMBOU,2033,2346,Comores,NGAZIDJA,ITSANDRA HAMANVOU,ISAHARI,HANTSAMBOU
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM234,Isahari,KM234_0004,MILEMBENI,2033,1430,Comores,NGAZIDJA,ITSANDRA HAMANVOU,ISAHARI,MILEMBENI
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM234,Isahari,KM234_0001,NTSOUDJINI,2033,6254,Comores,NGAZIDJA,ITSANDRA HAMANVOU,ISAHARI,NTSOUDJINI
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM234,Isahari,KM234_0005,ZIVANDANI,2033,1928,Comores,NGAZIDJA,ITSANDRA HAMANVOU,ISAHARI,ZIVANDANI
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM235,Mbadani,KM235_0001,BATSA ITSANDRA,2033,3857,Comores,NGAZIDJA,ITSANDRA HAMANVOU,MBADANI,BATSA ITSANDRA
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM235,Mbadani,KM235_0005,DZAHADJOU LA ITSANDRA,2033,2045,Comores,NGAZIDJA,ITSANDRA HAMANVOU,MBADANI,DZAHADJOU LA ITSANDRA
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM235,Mbadani,KM235_0004,MHANDANI,2033,793,Comores,NGAZIDJA,ITSANDRA HAMANVOU,MBADANI,MHANDANI
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM235,Mbadani,KM235_0003,VANADJOU,2033,1390,Comores,NGAZIDJA,ITSANDRA HAMANVOU,MBADANI,VANADJOU
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM235,Mbadani,KM235_0002,VANAMBOINI,2033,3016,Comores,NGAZIDJA,ITSANDRA HAMANVOU,MBADANI,VANAMBOINI
KM,Comores,KM2,Grande Comore,KM23,Itsandra-Hamanvou,KM235,Mbadani,KM235_0006,VOUNA MBADANI,2033,1132,Comores,NGAZIDJA,ITSANDRA HAMANVOU,MBADANI,VOUNA MBADANI
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM241,Domba,KM241_0002,BANDADAOUENI,2033,2174,Comores,NGAZIDJA,MBADJINI EST,DOMBA,BANDADAOUENI
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM241,Domba,KM241_0001,BANDAMADJI LADOMBA,2033,1533,Comores,NGAZIDJA,MBADJINI EST,DOMBA,BANDAMADJI LADOMBA
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM241,Domba,KM241_0004,OUNGONI,2033,1446,Comores,NGAZIDJA,MBADJINI EST,DOMBA,OUNGONI
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM241,Domba,KM264_0004,PIDJANI,2033,3123,Comores,NGAZIDJA,MBADJINI EST,DOMBA,PIDJANI
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM241,Domba,KM241_0003,TSINIMOIPANGA,2033,3516,Comores,NGAZIDJA,MBADJINI EST,DOMBA,TSINIMOIPANGA
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM242,Itsahidi,KM242_0007,CHINDINI,2033,2476,Comores,NGAZIDJA,MBADJINI EST,ITSAHIDI,CHINDINI
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM242,Itsahidi,KM242_0009,DZAHADJOU LA MBADJINI,2033,1609,Comores,NGAZIDJA,MBADJINI EST,ITSAHIDI,DZAHADJOU LA MBADJINI
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM242,Itsahidi,KM242_0001,FOUMBOUNI,2033,3685,Comores,NGAZIDJA,MBADJINI EST,ITSAHIDI,FOUMBOUNI
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM242,Itsahidi,KM242_0002,KOIMBANI LA MBADJINI,2033,638,Comores,NGAZIDJA,MBADJINI EST,ITSAHIDI,KOIMBANI LA MBADJINI
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM242,Itsahidi,KM242_0003,MALE,2033,3276,Comores,NGAZIDJA,MBADJINI EST,ITSAHIDI,MALE
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM242,Itsahidi,KM242_0004,MIDJENDJENI,2033,595,Comores,NGAZIDJA,MBADJINI EST,ITSAHIDI,MIDJENDJENI
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM242,Itsahidi,KM242_0010,MOHORO,2033,3095,Comores,NGAZIDJA,MBADJINI EST,ITSAHIDI,MOHORO
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM242,Itsahidi,KM242_0006,NDZOUANI,2033,293,Comores,NGAZIDJA,MBADJINI EST,ITSAHIDI,NDZOUANI
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM242,Itsahidi,KM242_0011,NGNOUMADZHA MVOUBARI,2033,2939,Comores,NGAZIDJA,MBADJINI EST,ITSAHIDI,NGNOUMADZHA MVOUBARI
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM242,Itsahidi,KM242_0005,OUROVENI,2033,2041,Comores,NGAZIDJA,MBADJINI EST,ITSAHIDI,OUROVENI
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM242,Itsahidi,KM242_0008,SIMAMBOINI,2033,1345,Comores,NGAZIDJA,MBADJINI EST,ITSAHIDI,SIMAMBOINI
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM243,Pimba,KM243_0004,BANDAMADJI LA KOUBOINI,2033,1096,Comores,NGAZIDJA,MBADJINI EST,PIMBA,BANDAMADJI LA KOUBOINI
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM243,Pimba,KM243_0005,DARISSALAMA,2033,750,Comores,NGAZIDJA,MBADJINI EST,PIMBA,DARISSALAMA
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM243,Pimba,KM243_0009,DIDJONI,2033,849,Comores,NGAZIDJA,MBADJINI EST,PIMBA,DIDJONI
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM243,Pimba,KM243_0002,INANI,2033,1265,Comores,NGAZIDJA,MBADJINI EST,PIMBA,INANI
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM243,Pimba,KM243_0010,KOVE,2033,1228,Comores,NGAZIDJA,MBADJINI EST,PIMBA,KOVE
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM243,Pimba,KM243_0006,MLALOI NKOUDJOU,2033,1531,Comores,NGAZIDJA,MBADJINI EST,PIMBA,MLALOI NKOUDJOU
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM243,Pimba,KM243_0003,NGNAMBENI,2033,2505,Comores,NGAZIDJA,MBADJINI EST,PIMBA,NGNAMBENI
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM243,Pimba,KM243_0007,NGNOUMA MILIMA,2033,4296,Comores,NGAZIDJA,MBADJINI EST,PIMBA,NGNOUMA MILIMA
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM243,Pimba,KM243_0008,NKOURANI MKANGA,2033,906,Comores,NGAZIDJA,MBADJINI EST,PIMBA,NKOURANI MKANGA
KM,Comores,KM2,Grande Comore,KM24,Mbadjini Est,KM243,Pimba,KM243_0001,SIMBOUSSA YA MBADJINI,2033,2796,Comores,NGAZIDJA,MBADJINI EST,PIMBA,SIMBOUSSA YA MBADJINI
KM,Comores,KM2,Grande Comore,KM25,Mbadjini Ouest,KM251,Ngouengoe,KM251_0001,DEMBENI,2033,3094,Comores,NGAZIDJA,MBADJINI OUEST,NGOUENGOE,DEMBENI
KM,Comores,KM2,Grande Comore,KM25,Mbadjini Ouest,KM251,Ngouengoe,KM251_0011,ITSOUDZOU,2033,325,Comores,NGAZIDJA,MBADJINI OUEST,NGOUENGOE,ITSOUDZOU
KM,Comores,KM2,Grande Comore,KM25,Mbadjini Ouest,KM251,Ngouengoe,KM251_0009,KANDZILE,2033,1755,Comores,NGAZIDJA,MBADJINI OUEST,NGOUENGOE,KANDZILE
KM,Comores,KM2,Grande Comore,KM25,Mbadjini Ouest,KM251,Ngouengoe,KM251_0010,MAKORANI,2033,64,Comores,NGAZIDJA,MBADJINI OUEST,NGOUENGOE,MAKORANI
KM,Comores,KM2,Grande Comore,KM25,Mbadjini Ouest,KM251,Ngouengoe,KM251_0007,MANDZISSANI,2033,719,Comores,NGAZIDJA,MBADJINI OUEST,NGOUENGOE,MANDZISSANI
KM,Comores,KM2,Grande Comore,KM25,Mbadjini Ouest,KM251,Ngouengoe,KM251_0003,MBOUDE YA MBOINI,2033,807,Comores,NGAZIDJA,MBADJINI OUEST,NGOUENGOE,MBOUDE YA MBOINI
KM,Comores,KM2,Grande Comore,KM25,Mbadjini Ouest,KM251,Ngouengoe,KM251_0002,MDJAMKAGNOI,2033,1304,Comores,NGAZIDJA,MBADJINI OUEST,NGOUENGOE,MDJAMKAGNOI
KM,Comores,KM2,Grande Comore,KM25,Mbadjini Ouest,KM251,Ngouengoe,KM251_0006,MINDRADOU,2033,634,Comores,NGAZIDJA,MBADJINI OUEST,NGOUENGOE,MINDRADOU
KM,Comores,KM2,Grande Comore,KM25,Mbadjini Ouest,KM251,Ngouengoe,KM251_0004,MLIMANI,2033,270,Comores,NGAZIDJA,MBADJINI OUEST,NGOUENGOE,MLIMANI
KM,Comores,KM2,Grande Comore,KM25,Mbadjini Ouest,KM251,Ngouengoe,KM251_0005,PANDA,2033,1190,Comores,NGAZIDJA,MBADJINI OUEST,NGOUENGOE,PANDA
KM,Comores,KM2,Grande Comore,KM25,Mbadjini Ouest,KM251,Ngouengoe,KM251_0008,TSINI MOICHONGO,2033,3189,Comores,NGAZIDJA,MBADJINI OUEST,NGOUENGOE,TSINI MOICHONGO
KM,Comores,KM2,Grande Comore,KM25,Mbadjini Ouest,KM252,Nioumagama,KM252_0004,DIMA,2033,776,Comores,NGAZIDJA,MBADJINI OUEST,NIOUMAGAMA,DIMA
KM,Comores,KM2,Grande Comore,KM25,Mbadjini Ouest,KM252,Nioumagama,KM252_0007,DOMONI,2033,1111,Comores,NGAZIDJA,MBADJINI OUEST,NIOUMAGAMA,DOMONI
KM,Comores,KM2,Grande Comore,KM25,Mbadjini Ouest,KM252,Nioumagama,KM252_0008,DZOIDJOU,2033,992,Comores,NGAZIDJA,MBADJINI OUEST,NIOUMAGAMA,DZOIDJOU
KM,Comores,KM2,Grande Comore,KM25,Mbadjini Ouest,KM252,Nioumagama,KM252_0009,FAMARE,2033,728,Comores,NGAZIDJA,MBADJINI OUEST,NIOUMAGAMA,FAMARE
KM,Comores,KM2,Grande Comore,KM25,Mbadjini Ouest,KM252,Nioumagama,KM252_0002,IFOUNDIHE CHADJOU,2033,318,Comores,NGAZIDJA,MBADJINI OUEST,NIOUMAGAMA,IFOUNDIHE CHADJOU
KM,Comores,KM2,Grande Comore,KM25,Mbadjini Ouest,KM252,Nioumagama,KM252_0003,IFOUNDIHE CHAMBOINI,2033,1489,Comores,NGAZIDJA,MBADJINI OUEST,NIOUMAGAMA,IFOUNDIHE CHAMBOINI
KM,Comores,KM2,Grande Comore,KM25,Mbadjini Ouest,KM252,Nioumagama,KM252_0005,NKOURANI YA SIMA,2033,12218,Comores,NGAZIDJA,MBADJINI OUEST,NIOUMAGAMA,NKOURANI YA SIMA
KM,Comores,KM2,Grande Comore,KM25,Mbadjini Ouest,KM252,Nioumagama,KM252_0001,OUZIOINI,2033,3104,Comores,NGAZIDJA,MBADJINI OUEST,NIOUMAGAMA,OUZIOINI
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,KM265_0002,CHAMLE,2033,2027,Comores,NGAZIDJA,MBOUDE,NYUMAMRO KIBLANI,CHAMLE
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,KM265_0001,DJOMANI,2033,4891,Comores,NGAZIDJA,MBOUDE,NYUMAMRO KIBLANI,DJOMANI
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,KM265_0007,DOUNIANI,2033,2695,Comores,NGAZIDJA,MBOUDE,NYUMAMRO KIBLANI,DOUNIANI
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,KM265_0006,HELINDJE,2033,2633,Comores,NGAZIDJA,MBOUDE,NYUMAMRO KIBLANI,HELINDJE
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,KM265_0009,KOUA,2033,985,Comores,NGAZIDJA,MBOUDE,NYUMAMRO KIBLANI,KOUA
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,KM265_0004,MANDZA YA MBOUDE,2033,2352,Comores,NGAZIDJA,MBOUDE,NYUMAMRO KIBLANI,MANDZA YA MBOUDE
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,KM265_0005,MDJOIEZI YA MBOUNDE,2033,1195,Comores,NGAZIDJA,MBOUDE,NYUMAMRO KIBLANI,MDJOIEZI YA MBOUNDE
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,KM265_0003,VOUVOUNI YA MBOUNDE,2033,685,Comores,NGAZIDJA,MBOUDE,NYUMAMRO KIBLANI,VOUVOUNI YA MBOUNDE
KM,Comores,KM2,Grande Comore,KM26,Mitsamiouli-Mboudé,KM266,Nyumamro Souheili,KM266_0003,DJONGOE,2033,1280,Comores,NGAZIDJA,MBOUDE,NYUMAMRO SOUHEILI,DJONGOE
